datetime,demand_mwh,country,ramp,absolute_ramp
2024-01-01 00:00:00,55239.0,France,,
2024-01-01 00:30:00,55167.0,France,-72.0,72.0
2024-01-01 01:00:00,53183.0,France,-1984.0,1984.0
2024-01-01 01:30:00,53165.0,France,-18.0,18.0
2024-01-01 02:00:00,53088.0,France,-77.0,77.0
2024-01-01 02:30:00,53077.0,France,-11.0,11.0
2024-01-01 03:00:00,51532.0,France,-1545.0,1545.0
2024-01-01 03:30:00,50252.0,France,-1280.0,1280.0
2024-01-01 04:00:00,48961.0,France,-1291.0,1291.0
2024-01-01 04:30:00,48216.0,France,-745.0,745.0
2024-01-01 05:00:00,47454.0,France,-762.0,762.0
2024-01-01 05:30:00,47758.0,France,304.0,304.0
2024-01-01 06:00:00,47491.0,France,-267.0,267.0
2024-01-01 06:30:00,48051.0,France,560.0,560.0
2024-01-01 07:00:00,48055.0,France,4.0,4.0
2024-01-01 07:30:00,48249.0,France,194.0,194.0
2024-01-01 08:00:00,48227.0,France,-22.0,22.0
2024-01-01 08:30:00,48346.0,France,119.0,119.0
2024-01-01 09:00:00,48382.0,France,36.0,36.0
2024-01-01 09:30:00,48863.0,France,481.0,481.0
2024-01-01 10:00:00,49628.0,France,765.0,765.0
2024-01-01 10:30:00,50482.0,France,854.0,854.0
2024-01-01 11:00:00,51155.0,France,673.0,673.0
2024-01-01 11:30:00,51776.0,France,621.0,621.0
2024-01-01 12:00:00,52276.0,France,500.0,500.0
2024-01-01 12:30:00,52853.0,France,577.0,577.0
2024-01-01 13:00:00,52639.0,France,-214.0,214.0
2024-01-01 13:30:00,51605.0,France,-1034.0,1034.0
2024-01-01 14:00:00,50399.0,France,-1206.0,1206.0
2024-01-01 14:30:00,50171.0,France,-228.0,228.0
2024-01-01 15:00:00,49965.0,France,-206.0,206.0
2024-01-01 15:30:00,49869.0,France,-96.0,96.0
2024-01-01 16:00:00,49257.0,France,-612.0,612.0
2024-01-01 16:30:00,49060.0,France,-197.0,197.0
2024-01-01 17:00:00,49326.0,France,266.0,266.0
2024-01-01 17:30:00,51272.0,France,1946.0,1946.0
2024-01-01 18:00:00,53452.0,France,2180.0,2180.0
2024-01-01 18:30:00,55033.0,France,1581.0,1581.0
2024-01-01 19:00:00,56331.0,France,1298.0,1298.0
2024-01-01 19:30:00,57040.0,France,709.0,709.0
2024-01-01 20:00:00,56625.0,France,-415.0,415.0
2024-01-01 20:30:00,55924.0,France,-701.0,701.0
2024-01-01 21:00:00,55094.0,France,-830.0,830.0
2024-01-01 21:30:00,54431.0,France,-663.0,663.0
2024-01-01 22:00:00,53539.0,France,-892.0,892.0
2024-01-01 22:30:00,53992.0,France,453.0,453.0
2024-01-01 23:00:00,55377.0,France,1385.0,1385.0
2024-01-01 23:30:00,54910.0,France,-467.0,467.0
2024-01-02 00:00:00,54441.0,France,-469.0,469.0
2024-01-02 00:30:00,53459.0,France,-982.0,982.0
2024-01-02 01:00:00,51028.0,France,-2431.0,2431.0
2024-01-02 01:30:00,50696.0,France,-332.0,332.0
2024-01-02 02:00:00,50418.0,France,-278.0,278.0
2024-01-02 02:30:00,50345.0,France,-73.0,73.0
2024-01-02 03:00:00,49015.0,France,-1330.0,1330.0
2024-01-02 03:30:00,47915.0,France,-1100.0,1100.0
2024-01-02 04:00:00,46959.0,France,-956.0,956.0
2024-01-02 04:30:00,46674.0,France,-285.0,285.0
2024-01-02 05:00:00,46554.0,France,-120.0,120.0
2024-01-02 05:30:00,47819.0,France,1265.0,1265.0
2024-01-02 06:00:00,48684.0,France,865.0,865.0
2024-01-02 06:30:00,50961.0,France,2277.0,2277.0
2024-01-02 07:00:00,52412.0,France,1451.0,1451.0
2024-01-02 07:30:00,54264.0,France,1852.0,1852.0
2024-01-02 08:00:00,55804.0,France,1540.0,1540.0
2024-01-02 08:30:00,57050.0,France,1246.0,1246.0
2024-01-02 09:00:00,57906.0,France,856.0,856.0
2024-01-02 09:30:00,58916.0,France,1010.0,1010.0
2024-01-02 10:00:00,59770.0,France,854.0,854.0
2024-01-02 10:30:00,60535.0,France,765.0,765.0
2024-01-02 11:00:00,60992.0,France,457.0,457.0
2024-01-02 11:30:00,61746.0,France,754.0,754.0
2024-01-02 12:00:00,62528.0,France,782.0,782.0
2024-01-02 12:30:00,63072.0,France,544.0,544.0
2024-01-02 13:00:00,62617.0,France,-455.0,455.0
2024-01-02 13:30:00,61746.0,France,-871.0,871.0
2024-01-02 14:00:00,61117.0,France,-629.0,629.0
2024-01-02 14:30:00,61359.0,France,242.0,242.0
2024-01-02 15:00:00,61150.0,France,-209.0,209.0
2024-01-02 15:30:00,60669.0,France,-481.0,481.0
2024-01-02 16:00:00,59828.0,France,-841.0,841.0
2024-01-02 16:30:00,59141.0,France,-687.0,687.0
2024-01-02 17:00:00,58885.0,France,-256.0,256.0
2024-01-02 17:30:00,59671.0,France,786.0,786.0
2024-01-02 18:00:00,61063.0,France,1392.0,1392.0
2024-01-02 18:30:00,62119.0,France,1056.0,1056.0
2024-01-02 19:00:00,63165.0,France,1046.0,1046.0
2024-01-02 19:30:00,63437.0,France,272.0,272.0
2024-01-02 20:00:00,62320.0,France,-1117.0,1117.0
2024-01-02 20:30:00,60710.0,France,-1610.0,1610.0
2024-01-02 21:00:00,58780.0,France,-1930.0,1930.0
2024-01-02 21:30:00,57312.0,France,-1468.0,1468.0
2024-01-02 22:00:00,55887.0,France,-1425.0,1425.0
2024-01-02 22:30:00,55965.0,France,78.0,78.0
2024-01-02 23:00:00,57151.0,France,1186.0,1186.0
2024-01-02 23:30:00,56470.0,France,-681.0,681.0
2024-01-03 00:00:00,55976.0,France,-494.0,494.0
2024-01-03 00:30:00,54790.0,France,-1186.0,1186.0
2024-01-03 01:00:00,52294.0,France,-2496.0,2496.0
2024-01-03 01:30:00,51762.0,France,-532.0,532.0
2024-01-03 02:00:00,51206.0,France,-556.0,556.0
2024-01-03 02:30:00,50963.0,France,-243.0,243.0
2024-01-03 03:00:00,49571.0,France,-1392.0,1392.0
2024-01-03 03:30:00,48584.0,France,-987.0,987.0
2024-01-03 04:00:00,47591.0,France,-993.0,993.0
2024-01-03 04:30:00,47260.0,France,-331.0,331.0
2024-01-03 05:00:00,47192.0,France,-68.0,68.0
2024-01-03 05:30:00,48956.0,France,1764.0,1764.0
2024-01-03 06:00:00,49969.0,France,1013.0,1013.0
2024-01-03 06:30:00,52598.0,France,2629.0,2629.0
2024-01-03 07:00:00,54241.0,France,1643.0,1643.0
2024-01-03 07:30:00,56266.0,France,2025.0,2025.0
2024-01-03 08:00:00,57922.0,France,1656.0,1656.0
2024-01-03 08:30:00,59333.0,France,1411.0,1411.0
2024-01-03 09:00:00,60127.0,France,794.0,794.0
2024-01-03 09:30:00,60834.0,France,707.0,707.0
2024-01-03 10:00:00,61405.0,France,571.0,571.0
2024-01-03 10:30:00,61683.0,France,278.0,278.0
2024-01-03 11:00:00,61866.0,France,183.0,183.0
2024-01-03 11:30:00,62252.0,France,386.0,386.0
2024-01-03 12:00:00,62785.0,France,533.0,533.0
2024-01-03 12:30:00,62865.0,France,80.0,80.0
2024-01-03 13:00:00,62096.0,France,-769.0,769.0
2024-01-03 13:30:00,60984.0,France,-1112.0,1112.0
2024-01-03 14:00:00,60451.0,France,-533.0,533.0
2024-01-03 14:30:00,60778.0,France,327.0,327.0
2024-01-03 15:00:00,60563.0,France,-215.0,215.0
2024-01-03 15:30:00,60133.0,France,-430.0,430.0
2024-01-03 16:00:00,59399.0,France,-734.0,734.0
2024-01-03 16:30:00,58847.0,France,-552.0,552.0
2024-01-03 17:00:00,58871.0,France,24.0,24.0
2024-01-03 17:30:00,60002.0,France,1131.0,1131.0
2024-01-03 18:00:00,61774.0,France,1772.0,1772.0
2024-01-03 18:30:00,63131.0,France,1357.0,1357.0
2024-01-03 19:00:00,64443.0,France,1312.0,1312.0
2024-01-03 19:30:00,64674.0,France,231.0,231.0
2024-01-03 20:00:00,63547.0,France,-1127.0,1127.0
2024-01-03 20:30:00,61812.0,France,-1735.0,1735.0
2024-01-03 21:00:00,59869.0,France,-1943.0,1943.0
2024-01-03 21:30:00,58310.0,France,-1559.0,1559.0
2024-01-03 22:00:00,56954.0,France,-1356.0,1356.0
2024-01-03 22:30:00,56944.0,France,-10.0,10.0
2024-01-03 23:00:00,58212.0,France,1268.0,1268.0
2024-01-03 23:30:00,57477.0,France,-735.0,735.0
2024-01-04 00:00:00,56968.0,France,-509.0,509.0
2024-01-04 00:30:00,55855.0,France,-1113.0,1113.0
2024-01-04 01:00:00,53391.0,France,-2464.0,2464.0
2024-01-04 01:30:00,52961.0,France,-430.0,430.0
2024-01-04 02:00:00,52738.0,France,-223.0,223.0
2024-01-04 02:30:00,52776.0,France,38.0,38.0
2024-01-04 03:00:00,51341.0,France,-1435.0,1435.0
2024-01-04 03:30:00,50290.0,France,-1051.0,1051.0
2024-01-04 04:00:00,49318.0,France,-972.0,972.0
2024-01-04 04:30:00,48952.0,France,-366.0,366.0
2024-01-04 05:00:00,48822.0,France,-130.0,130.0
2024-01-04 05:30:00,50229.0,France,1407.0,1407.0
2024-01-04 06:00:00,51316.0,France,1087.0,1087.0
2024-01-04 06:30:00,53956.0,France,2640.0,2640.0
2024-01-04 07:00:00,55611.0,France,1655.0,1655.0
2024-01-04 07:30:00,57842.0,France,2231.0,2231.0
2024-01-04 08:00:00,59599.0,France,1757.0,1757.0
2024-01-04 08:30:00,61134.0,France,1535.0,1535.0
2024-01-04 09:00:00,61860.0,France,726.0,726.0
2024-01-04 09:30:00,62416.0,France,556.0,556.0
2024-01-04 10:00:00,62551.0,France,135.0,135.0
2024-01-04 10:30:00,62533.0,France,-18.0,18.0
2024-01-04 11:00:00,62333.0,France,-200.0,200.0
2024-01-04 11:30:00,62344.0,France,11.0,11.0
2024-01-04 12:00:00,62589.0,France,245.0,245.0
2024-01-04 12:30:00,62335.0,France,-254.0,254.0
2024-01-04 13:00:00,61458.0,France,-877.0,877.0
2024-01-04 13:30:00,60402.0,France,-1056.0,1056.0
2024-01-04 14:00:00,59797.0,France,-605.0,605.0
2024-01-04 14:30:00,59869.0,France,72.0,72.0
2024-01-04 15:00:00,59535.0,France,-334.0,334.0
2024-01-04 15:30:00,59220.0,France,-315.0,315.0
2024-01-04 16:00:00,58439.0,France,-781.0,781.0
2024-01-04 16:30:00,58093.0,France,-346.0,346.0
2024-01-04 17:00:00,58053.0,France,-40.0,40.0
2024-01-04 17:30:00,59426.0,France,1373.0,1373.0
2024-01-04 18:00:00,61436.0,France,2010.0,2010.0
2024-01-04 18:30:00,62942.0,France,1506.0,1506.0
2024-01-04 19:00:00,64599.0,France,1657.0,1657.0
2024-01-04 19:30:00,64989.0,France,390.0,390.0
2024-01-04 20:00:00,64045.0,France,-944.0,944.0
2024-01-04 20:30:00,62177.0,France,-1868.0,1868.0
2024-01-04 21:00:00,60278.0,France,-1899.0,1899.0
2024-01-04 21:30:00,58720.0,France,-1558.0,1558.0
2024-01-04 22:00:00,57377.0,France,-1343.0,1343.0
2024-01-04 22:30:00,57328.0,France,-49.0,49.0
2024-01-04 23:00:00,58633.0,France,1305.0,1305.0
2024-01-04 23:30:00,58013.0,France,-620.0,620.0
2024-01-05 00:00:00,57605.0,France,-408.0,408.0
2024-01-05 00:30:00,56420.0,France,-1185.0,1185.0
2024-01-05 01:00:00,53923.0,France,-2497.0,2497.0
2024-01-05 01:30:00,53452.0,France,-471.0,471.0
2024-01-05 02:00:00,53208.0,France,-244.0,244.0
2024-01-05 02:30:00,53162.0,France,-46.0,46.0
2024-01-05 03:00:00,51863.0,France,-1299.0,1299.0
2024-01-05 03:30:00,50889.0,France,-974.0,974.0
2024-01-05 04:00:00,49947.0,France,-942.0,942.0
2024-01-05 04:30:00,49636.0,France,-311.0,311.0
2024-01-05 05:00:00,49543.0,France,-93.0,93.0
2024-01-05 05:30:00,51035.0,France,1492.0,1492.0
2024-01-05 06:00:00,52158.0,France,1123.0,1123.0
2024-01-05 06:30:00,54563.0,France,2405.0,2405.0
2024-01-05 07:00:00,56328.0,France,1765.0,1765.0
2024-01-05 07:30:00,58547.0,France,2219.0,2219.0
2024-01-05 08:00:00,60386.0,France,1839.0,1839.0
2024-01-05 08:30:00,62021.0,France,1635.0,1635.0
2024-01-05 09:00:00,62904.0,France,883.0,883.0
2024-01-05 09:30:00,63682.0,France,778.0,778.0
2024-01-05 10:00:00,64254.0,France,572.0,572.0
2024-01-05 10:30:00,64567.0,France,313.0,313.0
2024-01-05 11:00:00,64547.0,France,-20.0,20.0
2024-01-05 11:30:00,64735.0,France,188.0,188.0
2024-01-05 12:00:00,64985.0,France,250.0,250.0
2024-01-05 12:30:00,64811.0,France,-174.0,174.0
2024-01-05 13:00:00,63830.0,France,-981.0,981.0
2024-01-05 13:30:00,62737.0,France,-1093.0,1093.0
2024-01-05 14:00:00,61966.0,France,-771.0,771.0
2024-01-05 14:30:00,62025.0,France,59.0,59.0
2024-01-05 15:00:00,61714.0,France,-311.0,311.0
2024-01-05 15:30:00,61307.0,France,-407.0,407.0
2024-01-05 16:00:00,60500.0,France,-807.0,807.0
2024-01-05 16:30:00,59889.0,France,-611.0,611.0
2024-01-05 17:00:00,59779.0,France,-110.0,110.0
2024-01-05 17:30:00,61037.0,France,1258.0,1258.0
2024-01-05 18:00:00,63047.0,France,2010.0,2010.0
2024-01-05 18:30:00,64366.0,France,1319.0,1319.0
2024-01-05 19:00:00,65377.0,France,1011.0,1011.0
2024-01-05 19:30:00,65482.0,France,105.0,105.0
2024-01-05 20:00:00,64553.0,France,-929.0,929.0
2024-01-05 20:30:00,63024.0,France,-1529.0,1529.0
2024-01-05 21:00:00,61254.0,France,-1770.0,1770.0
2024-01-05 21:30:00,60075.0,France,-1179.0,1179.0
2024-01-05 22:00:00,58949.0,France,-1126.0,1126.0
2024-01-05 22:30:00,59124.0,France,175.0,175.0
2024-01-05 23:00:00,60531.0,France,1407.0,1407.0
2024-01-05 23:30:00,59990.0,France,-541.0,541.0
2024-01-06 00:00:00,59527.0,France,-463.0,463.0
2024-01-06 00:30:00,58611.0,France,-916.0,916.0
2024-01-06 01:00:00,56191.0,France,-2420.0,2420.0
2024-01-06 01:30:00,55795.0,France,-396.0,396.0
2024-01-06 02:00:00,55383.0,France,-412.0,412.0
2024-01-06 02:30:00,55221.0,France,-162.0,162.0
2024-01-06 03:00:00,53726.0,France,-1495.0,1495.0
2024-01-06 03:30:00,52687.0,France,-1039.0,1039.0
2024-01-06 04:00:00,51500.0,France,-1187.0,1187.0
2024-01-06 04:30:00,50886.0,France,-614.0,614.0
2024-01-06 05:00:00,50301.0,France,-585.0,585.0
2024-01-06 05:30:00,50898.0,France,597.0,597.0
2024-01-06 06:00:00,51143.0,France,245.0,245.0
2024-01-06 06:30:00,52215.0,France,1072.0,1072.0
2024-01-06 07:00:00,52882.0,France,667.0,667.0
2024-01-06 07:30:00,53964.0,France,1082.0,1082.0
2024-01-06 08:00:00,54928.0,France,964.0,964.0
2024-01-06 08:30:00,56053.0,France,1125.0,1125.0
2024-01-06 09:00:00,56983.0,France,930.0,930.0
2024-01-06 09:30:00,58312.0,France,1329.0,1329.0
2024-01-06 10:00:00,59602.0,France,1290.0,1290.0
2024-01-06 10:30:00,60473.0,France,871.0,871.0
2024-01-06 11:00:00,60871.0,France,398.0,398.0
2024-01-06 11:30:00,61369.0,France,498.0,498.0
2024-01-06 12:00:00,61855.0,France,486.0,486.0
2024-01-06 12:30:00,62414.0,France,559.0,559.0
2024-01-06 13:00:00,62073.0,France,-341.0,341.0
2024-01-06 13:30:00,60891.0,France,-1182.0,1182.0
2024-01-06 14:00:00,59827.0,France,-1064.0,1064.0
2024-01-06 14:30:00,59720.0,France,-107.0,107.0
2024-01-06 15:00:00,59511.0,France,-209.0,209.0
2024-01-06 15:30:00,59152.0,France,-359.0,359.0
2024-01-06 16:00:00,58482.0,France,-670.0,670.0
2024-01-06 16:30:00,57975.0,France,-507.0,507.0
2024-01-06 17:00:00,57854.0,France,-121.0,121.0
2024-01-06 17:30:00,59117.0,France,1263.0,1263.0
2024-01-06 18:00:00,61219.0,France,2102.0,2102.0
2024-01-06 18:30:00,62708.0,France,1489.0,1489.0
2024-01-06 19:00:00,63807.0,France,1099.0,1099.0
2024-01-06 19:30:00,64284.0,France,477.0,477.0
2024-01-06 20:00:00,63628.0,France,-656.0,656.0
2024-01-06 20:30:00,62387.0,France,-1241.0,1241.0
2024-01-06 21:00:00,60964.0,France,-1423.0,1423.0
2024-01-06 21:30:00,59848.0,France,-1116.0,1116.0
2024-01-06 22:00:00,58846.0,France,-1002.0,1002.0
2024-01-06 22:30:00,59328.0,France,482.0,482.0
2024-01-06 23:00:00,61011.0,France,1683.0,1683.0
2024-01-06 23:30:00,60689.0,France,-322.0,322.0
2024-01-07 00:00:00,60451.0,France,-238.0,238.0
2024-01-07 00:30:00,59599.0,France,-852.0,852.0
2024-01-07 01:00:00,57192.0,France,-2407.0,2407.0
2024-01-07 01:30:00,56874.0,France,-318.0,318.0
2024-01-07 02:00:00,56586.0,France,-288.0,288.0
2024-01-07 02:30:00,56446.0,France,-140.0,140.0
2024-01-07 03:00:00,55059.0,France,-1387.0,1387.0
2024-01-07 03:30:00,53959.0,France,-1100.0,1100.0
2024-01-07 04:00:00,52819.0,France,-1140.0,1140.0
2024-01-07 04:30:00,52093.0,France,-726.0,726.0
2024-01-07 05:00:00,51559.0,France,-534.0,534.0
2024-01-07 05:30:00,52112.0,France,553.0,553.0
2024-01-07 06:00:00,52184.0,France,72.0,72.0
2024-01-07 06:30:00,52977.0,France,793.0,793.0
2024-01-07 07:00:00,53504.0,France,527.0,527.0
2024-01-07 07:30:00,54301.0,France,797.0,797.0
2024-01-07 08:00:00,55057.0,France,756.0,756.0
2024-01-07 08:30:00,55953.0,France,896.0,896.0
2024-01-07 09:00:00,56957.0,France,1004.0,1004.0
2024-01-07 09:30:00,58455.0,France,1498.0,1498.0
2024-01-07 10:00:00,60006.0,France,1551.0,1551.0
2024-01-07 10:30:00,61477.0,France,1471.0,1471.0
2024-01-07 11:00:00,62412.0,France,935.0,935.0
2024-01-07 11:30:00,63296.0,France,884.0,884.0
2024-01-07 12:00:00,64325.0,France,1029.0,1029.0
2024-01-07 12:30:00,65157.0,France,832.0,832.0
2024-01-07 13:00:00,64943.0,France,-214.0,214.0
2024-01-07 13:30:00,63673.0,France,-1270.0,1270.0
2024-01-07 14:00:00,62293.0,France,-1380.0,1380.0
2024-01-07 14:30:00,62043.0,France,-250.0,250.0
2024-01-07 15:00:00,61827.0,France,-216.0,216.0
2024-01-07 15:30:00,61554.0,France,-273.0,273.0
2024-01-07 16:00:00,60995.0,France,-559.0,559.0
2024-01-07 16:30:00,60571.0,France,-424.0,424.0
2024-01-07 17:00:00,60557.0,France,-14.0,14.0
2024-01-07 17:30:00,61887.0,France,1330.0,1330.0
2024-01-07 18:00:00,64256.0,France,2369.0,2369.0
2024-01-07 18:30:00,66352.0,France,2096.0,2096.0
2024-01-07 19:00:00,68051.0,France,1699.0,1699.0
2024-01-07 19:30:00,68895.0,France,844.0,844.0
2024-01-07 20:00:00,68204.0,France,-691.0,691.0
2024-01-07 20:30:00,67040.0,France,-1164.0,1164.0
2024-01-07 21:00:00,65648.0,France,-1392.0,1392.0
2024-01-07 21:30:00,64884.0,France,-764.0,764.0
2024-01-07 22:00:00,63678.0,France,-1206.0,1206.0
2024-01-07 22:30:00,63736.0,France,58.0,58.0
2024-01-07 23:00:00,65190.0,France,1454.0,1454.0
2024-01-07 23:30:00,64327.0,France,-863.0,863.0
2024-01-08 00:00:00,63931.0,France,-396.0,396.0
2024-01-08 00:30:00,63178.0,France,-753.0,753.0
2024-01-08 01:00:00,60973.0,France,-2205.0,2205.0
2024-01-08 01:30:00,60811.0,France,-162.0,162.0
2024-01-08 02:00:00,60817.0,France,6.0,6.0
2024-01-08 02:30:00,61082.0,France,265.0,265.0
2024-01-08 03:00:00,59946.0,France,-1136.0,1136.0
2024-01-08 03:30:00,59127.0,France,-819.0,819.0
2024-01-08 04:00:00,58308.0,France,-819.0,819.0
2024-01-08 04:30:00,58188.0,France,-120.0,120.0
2024-01-08 05:00:00,58369.0,France,181.0,181.0
2024-01-08 05:30:00,60523.0,France,2154.0,2154.0
2024-01-08 06:00:00,62135.0,France,1612.0,1612.0
2024-01-08 06:30:00,65855.0,France,3720.0,3720.0
2024-01-08 07:00:00,68885.0,France,3030.0,3030.0
2024-01-08 07:30:00,72139.0,France,3254.0,3254.0
2024-01-08 08:00:00,74319.0,France,2180.0,2180.0
2024-01-08 08:30:00,75801.0,France,1482.0,1482.0
2024-01-08 09:00:00,76695.0,France,894.0,894.0
2024-01-08 09:30:00,77287.0,France,592.0,592.0
2024-01-08 10:00:00,77889.0,France,602.0,602.0
2024-01-08 10:30:00,78094.0,France,205.0,205.0
2024-01-08 11:00:00,78254.0,France,160.0,160.0
2024-01-08 11:30:00,78713.0,France,459.0,459.0
2024-01-08 12:00:00,79161.0,France,448.0,448.0
2024-01-08 12:30:00,78997.0,France,-164.0,164.0
2024-01-08 13:00:00,78058.0,France,-939.0,939.0
2024-01-08 13:30:00,77251.0,France,-807.0,807.0
2024-01-08 14:00:00,76807.0,France,-444.0,444.0
2024-01-08 14:30:00,77058.0,France,251.0,251.0
2024-01-08 15:00:00,76928.0,France,-130.0,130.0
2024-01-08 15:30:00,76824.0,France,-104.0,104.0
2024-01-08 16:00:00,76203.0,France,-621.0,621.0
2024-01-08 16:30:00,75872.0,France,-331.0,331.0
2024-01-08 17:00:00,75752.0,France,-120.0,120.0
2024-01-08 17:30:00,76906.0,France,1154.0,1154.0
2024-01-08 18:00:00,79080.0,France,2174.0,2174.0
2024-01-08 18:30:00,80666.0,France,1586.0,1586.0
2024-01-08 19:00:00,82737.0,France,2071.0,2071.0
2024-01-08 19:30:00,83011.0,France,274.0,274.0
2024-01-08 20:00:00,81495.0,France,-1516.0,1516.0
2024-01-08 20:30:00,79285.0,France,-2210.0,2210.0
2024-01-08 21:00:00,77204.0,France,-2081.0,2081.0
2024-01-08 21:30:00,75315.0,France,-1889.0,1889.0
2024-01-08 22:00:00,73805.0,France,-1510.0,1510.0
2024-01-08 22:30:00,73673.0,France,-132.0,132.0
2024-01-08 23:00:00,74980.0,France,1307.0,1307.0
2024-01-08 23:30:00,73841.0,France,-1139.0,1139.0
2024-01-09 00:00:00,73440.0,France,-401.0,401.0
2024-01-09 00:30:00,72330.0,France,-1110.0,1110.0
2024-01-09 01:00:00,69868.0,France,-2462.0,2462.0
2024-01-09 01:30:00,70115.0,France,247.0,247.0
2024-01-09 02:00:00,70049.0,France,-66.0,66.0
2024-01-09 02:30:00,70252.0,France,203.0,203.0
2024-01-09 03:00:00,69006.0,France,-1246.0,1246.0
2024-01-09 03:30:00,68060.0,France,-946.0,946.0
2024-01-09 04:00:00,67063.0,France,-997.0,997.0
2024-01-09 04:30:00,66858.0,France,-205.0,205.0
2024-01-09 05:00:00,66839.0,France,-19.0,19.0
2024-01-09 05:30:00,68712.0,France,1873.0,1873.0
2024-01-09 06:00:00,70270.0,France,1558.0,1558.0
2024-01-09 06:30:00,73309.0,France,3039.0,3039.0
2024-01-09 07:00:00,76322.0,France,3013.0,3013.0
2024-01-09 07:30:00,79170.0,France,2848.0,2848.0
2024-01-09 08:00:00,81363.0,France,2193.0,2193.0
2024-01-09 08:30:00,82484.0,France,1121.0,1121.0
2024-01-09 09:00:00,82933.0,France,449.0,449.0
2024-01-09 09:30:00,83309.0,France,376.0,376.0
2024-01-09 10:00:00,83515.0,France,206.0,206.0
2024-01-09 10:30:00,83461.0,France,-54.0,54.0
2024-01-09 11:00:00,83239.0,France,-222.0,222.0
2024-01-09 11:30:00,83304.0,France,65.0,65.0
2024-01-09 12:00:00,83455.0,France,151.0,151.0
2024-01-09 12:30:00,82981.0,France,-474.0,474.0
2024-01-09 13:00:00,81801.0,France,-1180.0,1180.0
2024-01-09 13:30:00,80710.0,France,-1091.0,1091.0
2024-01-09 14:00:00,80038.0,France,-672.0,672.0
2024-01-09 14:30:00,79991.0,France,-47.0,47.0
2024-01-09 15:00:00,79629.0,France,-362.0,362.0
2024-01-09 15:30:00,79357.0,France,-272.0,272.0
2024-01-09 16:00:00,78628.0,France,-729.0,729.0
2024-01-09 16:30:00,78325.0,France,-303.0,303.0
2024-01-09 17:00:00,78312.0,France,-13.0,13.0
2024-01-09 17:30:00,79467.0,France,1155.0,1155.0
2024-01-09 18:00:00,81568.0,France,2101.0,2101.0
2024-01-09 18:30:00,83371.0,France,1803.0,1803.0
2024-01-09 19:00:00,85050.0,France,1679.0,1679.0
2024-01-09 19:30:00,85303.0,France,253.0,253.0
2024-01-09 20:00:00,83851.0,France,-1452.0,1452.0
2024-01-09 20:30:00,81899.0,France,-1952.0,1952.0
2024-01-09 21:00:00,79698.0,France,-2201.0,2201.0
2024-01-09 21:30:00,77693.0,France,-2005.0,2005.0
2024-01-09 22:00:00,76138.0,France,-1555.0,1555.0
2024-01-09 22:30:00,75820.0,France,-318.0,318.0
2024-01-09 23:00:00,77012.0,France,1192.0,1192.0
2024-01-09 23:30:00,75849.0,France,-1163.0,1163.0
2024-01-10 00:00:00,75214.0,France,-635.0,635.0
2024-01-10 00:30:00,74151.0,France,-1063.0,1063.0
2024-01-10 01:00:00,71696.0,France,-2455.0,2455.0
2024-01-10 01:30:00,71776.0,France,80.0,80.0
2024-01-10 02:00:00,71679.0,France,-97.0,97.0
2024-01-10 02:30:00,71674.0,France,-5.0,5.0
2024-01-10 03:00:00,70501.0,France,-1173.0,1173.0
2024-01-10 03:30:00,69353.0,France,-1148.0,1148.0
2024-01-10 04:00:00,68310.0,France,-1043.0,1043.0
2024-01-10 04:30:00,67910.0,France,-400.0,400.0
2024-01-10 05:00:00,67789.0,France,-121.0,121.0
2024-01-10 05:30:00,69320.0,France,1531.0,1531.0
2024-01-10 06:00:00,70716.0,France,1396.0,1396.0
2024-01-10 06:30:00,73670.0,France,2954.0,2954.0
2024-01-10 07:00:00,76179.0,France,2509.0,2509.0
2024-01-10 07:30:00,78841.0,France,2662.0,2662.0
2024-01-10 08:00:00,80944.0,France,2103.0,2103.0
2024-01-10 08:30:00,82550.0,France,1606.0,1606.0
2024-01-10 09:00:00,83396.0,France,846.0,846.0
2024-01-10 09:30:00,83727.0,France,331.0,331.0
2024-01-10 10:00:00,84074.0,France,347.0,347.0
2024-01-10 10:30:00,84176.0,France,102.0,102.0
2024-01-10 11:00:00,84160.0,France,-16.0,16.0
2024-01-10 11:30:00,84465.0,France,305.0,305.0
2024-01-10 12:00:00,84897.0,France,432.0,432.0
2024-01-10 12:30:00,84443.0,France,-454.0,454.0
2024-01-10 13:00:00,83372.0,France,-1071.0,1071.0
2024-01-10 13:30:00,82064.0,France,-1308.0,1308.0
2024-01-10 14:00:00,81414.0,France,-650.0,650.0
2024-01-10 14:30:00,81327.0,France,-87.0,87.0
2024-01-10 15:00:00,80815.0,France,-512.0,512.0
2024-01-10 15:30:00,80353.0,France,-462.0,462.0
2024-01-10 16:00:00,79525.0,France,-828.0,828.0
2024-01-10 16:30:00,79014.0,France,-511.0,511.0
2024-01-10 17:00:00,78925.0,France,-89.0,89.0
2024-01-10 17:30:00,79724.0,France,799.0,799.0
2024-01-10 18:00:00,81895.0,France,2171.0,2171.0
2024-01-10 18:30:00,83661.0,France,1766.0,1766.0
2024-01-10 19:00:00,85314.0,France,1653.0,1653.0
2024-01-10 19:30:00,85370.0,France,56.0,56.0
2024-01-10 20:00:00,83627.0,France,-1743.0,1743.0
2024-01-10 20:30:00,81293.0,France,-2334.0,2334.0
2024-01-10 21:00:00,79027.0,France,-2266.0,2266.0
2024-01-10 21:30:00,77097.0,France,-1930.0,1930.0
