OMIE - Mercado de electricidad;Fecha Emisión :01/02/2024 - 06:15;;01/02/2024;M.Intradiario para el día, sesión - Nº 6;;;;

Hora;Fecha;Pais;Unidad;Tipo Oferta;Energía Compra/Venta;Precio Compra/Venta;Ofertada (O)/Casada (C);
13;01/02/2024;MI;WMJUCA;C;0,7;1.002,00;O;
13;01/02/2024;MI;WMVD147;C;0,2;1.002,00;O;
13;01/02/2024;MI;WMVD127;C;1,2;1.002,00;O;
13;01/02/2024;MI;WMARVD1;C;0,2;1.002,00;O;
13;01/02/2024;MI;WMEBRO;C;0,7;1.002,00;O;
13;01/02/2024;MI;WMVD204;C;0,7;1.002,00;O;
13;01/02/2024;MI;WMVD184;C;1,2;1.002,00;O;
13;01/02/2024;MI;WMVD189;C;1,6;1.002,00;O;
13;01/02/2024;MI;WMVD193;C;2,5;1.002,00;O;
13;01/02/2024;MI;PEURE01;C;0,5;701,00;O;
13;01/02/2024;MI;NXVD232;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD224;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD215;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD216;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD70;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD71;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD72;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD61;C;0,1;700,00;O;
13;01/02/2024;MI;NEXVD62;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD206;C;0,5;700,00;O;
13;01/02/2024;MI;NXVD196;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD198;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD199;C;0,3;700,00;O;
13;01/02/2024;MI;NXVD200;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD189;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD190;C;0,4;700,00;O;
13;01/02/2024;MI;NXVD193;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD194;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD195;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD179;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD185;C;0,3;700,00;O;
13;01/02/2024;MI;NXVD188;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD176;C;2,0;700,00;O;
13;01/02/2024;MI;NXVD177;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD169;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD171;C;0,5;700,00;O;
13;01/02/2024;MI;NXVD168;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD153;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD154;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD156;C;0,3;700,00;O;
13;01/02/2024;MI;NXVD160;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD162;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD141;C;0,4;700,00;O;
13;01/02/2024;MI;NXVD148;C;1,2;700,00;O;
13;01/02/2024;MI;NXVD150;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD151;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD135;C;0,9;700,00;O;
13;01/02/2024;MI;NXVD136;C;0,7;700,00;O;
13;01/02/2024;MI;NXVD137;C;1,0;700,00;O;
13;01/02/2024;MI;NXVD140;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD131;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD132;C;0,9;700,00;O;
13;01/02/2024;MI;NXVD133;C;0,9;700,00;O;
13;01/02/2024;MI;NXVD134;C;0,9;700,00;O;
13;01/02/2024;MI;NXVD126;C;0,3;700,00;O;
13;01/02/2024;MI;NXVD127;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD128;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD129;C;1,0;700,00;O;
13;01/02/2024;MI;NXVD130;C;1,0;700,00;O;
13;01/02/2024;MI;NXVD118;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD120;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD105;C;0,3;700,00;O;
13;01/02/2024;MI;NXVD107;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD113;C;1,2;700,00;O;
13;01/02/2024;MI;NEXVD88;C;0,1;700,00;O;
13;01/02/2024;MI;NEXVD91;C;0,5;700,00;O;
13;01/02/2024;MI;NXVD101;C;0,2;700,00;O;
13;01/02/2024;MI;NXVD104;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD67;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD63;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD64;C;0,1;700,00;O;
13;01/02/2024;MI;NEXVD65;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD57;C;0,1;700,00;O;
13;01/02/2024;MI;NEXVD58;C;0,1;700,00;O;
13;01/02/2024;MI;NEXVD59;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD60;C;0,1;700,00;O;
13;01/02/2024;MI;NEXVD47;C;4,8;700,00;O;
13;01/02/2024;MI;NEXVD53;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD21;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD45;C;0,2;700,00;O;
13;01/02/2024;MI;NEXVD46;C;0,4;700,00;O;
13;01/02/2024;MI;NEXVD03;C;20,0;700,00;O;
13;01/02/2024;MI;NXVD230;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD341;C;1,1;700,00;O;
13;01/02/2024;MI;NXVD331;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD332;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD333;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD335;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD326;C;0,4;700,00;O;
13;01/02/2024;MI;NXVD327;C;0,1;700,00;O;
13;01/02/2024;MI;NXVD328;C;0,1;700,00;O;
