OMIE - Mercado de electricidad;Fecha Emisión :31/01/2024 - 17:57;;01/02/2024;M.Intradiario para el día, sesión - Nº 2;;;;

Hora;Fecha;Pais;Unidad;Tipo Oferta;Energía Compra/Venta;Precio Compra/Venta;Ofertada (O)/Casada (C);
1;01/02/2024;MI;WMVD204;C;0,2;1.002,00;O;
1;01/02/2024;MI;WMVD150;C;0,1;1.002,00;O;
1;01/02/2024;MI;WMVD090;C;1,7;1.002,00;O;
1;01/02/2024;MI;WMVD034;C;13,8;1.002,00;O;
1;01/02/2024;MI;WMVD186;C;0,1;1.002,00;O;
1;01/02/2024;MI;WMVD145;C;0,1;1.002,00;O;
1;01/02/2024;MI;NXVD232;C;0,3;700,00;O;
1;01/02/2024;MI;NXVD234;C;0,7;700,00;O;
1;01/02/2024;MI;NXVD233;C;0,5;700,00;O;
1;01/02/2024;MI;NXVD237;C;0,6;700,00;O;
1;01/02/2024;MI;NXVD236;C;0,3;700,00;O;
1;01/02/2024;MI;LUZBV02;C;0,4;700,00;O;
1;01/02/2024;MI;NXVD230;C;0,4;700,00;O;
1;01/02/2024;MI;NXVD211;C;0,3;700,00;O;
1;01/02/2024;MI;NXVD209;C;0,6;700,00;O;
1;01/02/2024;MI;NXVD235;C;0,2;700,00;O;
1;01/02/2024;MI;NEXVD46;C;0,1;700,00;O;
1;01/02/2024;MI;NXVD100;C;0,1;700,00;O;
1;01/02/2024;MI;NXVD168;C;0,2;700,00;O;
1;01/02/2024;MI;NXVD166;C;0,1;700,00;O;
1;01/02/2024;MI;NXVD172;C;0,1;700,00;O;
1;01/02/2024;MI;NXVD169;C;0,2;700,00;O;
1;01/02/2024;MI;EGVD052;C;0,1;500,00;O;
1;01/02/2024;MI;EGPM003;C;0,2;500,00;O;
1;01/02/2024;MI;EGVD051;C;0,3;500,00;O;
1;01/02/2024;MI;EGVD224;C;0,1;500,00;O;
1;01/02/2024;MI;EGVD379;C;0,5;500,00;O;
1;01/02/2024;MI;EGLEV2;C;0,9;500,00;O;
1;01/02/2024;MI;EGVD156;C;0,1;500,00;O;
1;01/02/2024;MI;EGVD058;C;0,2;500,00;O;
1;01/02/2024;MI;EGVD408;C;1,8;500,00;O;
1;01/02/2024;MI;EGVD381;C;0,1;500,00;O;
1;01/02/2024;MI;EGVD210;C;0,1;500,00;O;
1;01/02/2024;MI;EGVD289;C;0,5;500,00;O;
1;01/02/2024;MI;EGVD290;C;0,6;500,00;O;
1;01/02/2024;MI;EGVD467;C;0,7;500,00;O;
1;01/02/2024;MI;EGVD083;C;0,5;500,00;O;
1;01/02/2024;MI;EGVD410;C;0,1;500,00;O;
1;01/02/2024;MI;EGVD293;C;2,1;500,00;O;
1;01/02/2024;MI;EGVD288;C;1,6;500,00;O;
1;01/02/2024;MI;EGVD088;C;0,1;500,00;O;
1;01/02/2024;MI;EGLEVD1;C;0,3;500,00;O;
1;01/02/2024;MI;EGVD468;C;0,8;500,00;O;
1;01/02/2024;MI;EGVD392;C;0,8;500,00;O;
1;01/02/2024;MI;EGVD152;C;0,4;500,00;O;
1;01/02/2024;MI;EGVD160;C;0,1;500,00;O;
1;01/02/2024;MI;GNCOC01;C;8,9;500,00;O;
1;01/02/2024;MI;EGVD193;C;0,1;500,00;O;
1;01/02/2024;MI;EGEDRE6;C;0,2;451,00;O;
1;01/02/2024;MI;EGEDRE9;C;0,2;451,00;O;
1;01/02/2024;MI;EGEDRE2;C;0,1;451,00;O;
1;01/02/2024;MI;EGEDRE3;C;0,2;451,00;O;
1;01/02/2024;MI;EGEDRE5;C;0,1;451,00;O;
1;01/02/2024;MI;EDRE016;C;0,2;451,00;O;
1;01/02/2024;MI;EDRE017;C;0,2;451,00;O;
1;01/02/2024;MI;EDRE019;C;0,3;451,00;O;
1;01/02/2024;MI;EDRE013;C;0,2;451,00;O;
1;01/02/2024;MI;WMARC01;C;0,1;402,00;O;
1;01/02/2024;MI;EBLVD57;C;0,1;400,00;O;
1;01/02/2024;MI;EBLCO01;C;20,0;400,00;O;
1;01/02/2024;MI;EBLVD44;C;0,1;400,00;O;
1;01/02/2024;MI;EBLVD43;C;0,1;400,00;O;
1;01/02/2024;MI;AMRE011;C;0,1;400,00;O;
1;01/02/2024;MI;AMEVD1;C;0,3;400,00;O;
1;01/02/2024;MI;TLCRC01;C;11,6;400,00;O;
1;01/02/2024;MI;WMVD088;C;7,7;400,00;O;
1;01/02/2024;MI;EFGVD10;C;0,3;400,00;O;
1;01/02/2024;MI;AMRE038;C;0,1;400,00;O;
1;01/02/2024;MI;EBLCVD1;C;0,1;400,00;O;
1;01/02/2024;MI;EBLVD22;C;0,5;400,00;O;
1;01/02/2024;MI;EBLVD14;C;0,1;400,00;O;
1;01/02/2024;MI;EBLVD11;C;0,1;400,00;O;
1;01/02/2024;MI;EBLCVD1;C;0,7;400,00;O;
1;01/02/2024;MI;EBLVD50;C;0,8;400,00;O;
1;01/02/2024;MI;EBLCVD1;C;0,1;400,00;O;
1;01/02/2024;MI;EBLVD53;C;0,1;400,00;O;
1;01/02/2024;MI;ADXVD04;C;0,1;350,00;O;
1;01/02/2024;MI;CEVD381;C;0,2;350,00;O;
1;01/02/2024;MI;CEVD376;C;0,1;350,00;O;
1;01/02/2024;MI;CEVD378;C;0,2;350,00;O;
1;01/02/2024;MI;CEVD360;C;1,0;350,00;O;
1;01/02/2024;MI;CEVD361;C;0,2;350,00;O;
1;01/02/2024;MI;CEVD375;C;0,1;350,00;O;
1;01/02/2024;MI;CEVD352;C;0,1;350,00;O;
1;01/02/2024;MI;CEVD266;C;0,1;350,00;O;
1;01/02/2024;MI;CEVD279;C;0,4;350,00;O;
1;01/02/2024;MI;CEVD209;C;0,2;350,00;O;
1;01/02/2024;MI;CEVD004;C;0,1;350,00;O;
1;01/02/2024;MI;CEVD053;C;0,1;350,00;O;
1;01/02/2024;MI;FORTR01;C;0,3;300,30;O;
1;01/02/2024;MI;DINEC01;C;0,6;300,00;O;
