OMIE - Mercado de electricidad;Fecha Emisión :11/02/2024 - 17:58;;12/02/2024;M.Intradiario para el día, sesión - Nº 2;;;;

Hora;Fecha;Pais;Unidad;Tipo Oferta;Energía Compra/Venta;Precio Compra/Venta;Ofertada (O)/Casada (C);
1;12/02/2024;MI;WMVD101;C;0,2;1.002,00;O;
1;12/02/2024;MI;WMVD090;C;2,5;1.002,00;O;
1;12/02/2024;MI;WMVD165;C;0,4;1.002,00;O;
1;12/02/2024;MI;WMVD150;C;0,1;1.002,00;O;
1;12/02/2024;MI;NXVD313;C;0,5;700,00;O;
1;12/02/2024;MI;LUZBV02;C;0,5;700,00;O;
1;12/02/2024;MI;NXVD310;C;0,4;700,00;O;
1;12/02/2024;MI;NXVD267;C;1,7;700,00;O;
1;12/02/2024;MI;NXVD235;C;0,1;700,00;O;
1;12/02/2024;MI;NXVD218;C;0,2;700,00;O;
1;12/02/2024;MI;NXVD210;C;0,6;700,00;O;
1;12/02/2024;MI;NXVD209;C;3,2;700,00;O;
1;12/02/2024;MI;NXVD208;C;15,3;700,00;O;
1;12/02/2024;MI;NXVD175;C;0,1;700,00;O;
1;12/02/2024;MI;NXVD173;C;0,1;700,00;O;
1;12/02/2024;MI;NXVD174;C;0,2;700,00;O;
1;12/02/2024;MI;NXVD172;C;0,1;700,00;O;
1;12/02/2024;MI;NXVD165;C;0,1;700,00;O;
1;12/02/2024;MI;NXVD163;C;0,3;700,00;O;
1;12/02/2024;MI;NXVD126;C;0,1;700,00;O;
1;12/02/2024;MI;NXVD108;C;0,2;700,00;O;
1;12/02/2024;MI;NXVD314;C;0,4;700,00;O;
1;12/02/2024;MI;EGVD379;C;1,0;500,00;O;
1;12/02/2024;MI;EGVD389;C;0,1;500,00;O;
1;12/02/2024;MI;EGVD056;C;0,9;500,00;O;
1;12/02/2024;MI;EGVD096;C;0,2;500,00;O;
1;12/02/2024;MI;EGVD055;C;0,9;500,00;O;
1;12/02/2024;MI;EGVD064;C;0,6;500,00;O;
1;12/02/2024;MI;EGVD074;C;0,1;500,00;O;
1;12/02/2024;MI;EGVD210;C;0,2;500,00;O;
1;12/02/2024;MI;EGVD223;C;1,1;500,00;O;
1;12/02/2024;MI;EGVD060;C;0,1;500,00;O;
1;12/02/2024;MI;EGVD059;C;0,2;500,00;O;
1;12/02/2024;MI;EGVD226;C;0,1;500,00;O;
1;12/02/2024;MI;EGVD224;C;0,2;500,00;O;
1;12/02/2024;MI;EGVD183;C;0,1;500,00;O;
1;12/02/2024;MI;EGVD058;C;1,9;500,00;O;
1;12/02/2024;MI;EGVD077;C;0,4;500,00;O;
1;12/02/2024;MI;EGVD471;C;0,1;500,00;O;
1;12/02/2024;MI;EGVD083;C;0,1;500,00;O;
1;12/02/2024;MI;EGVD474;C;0,2;500,00;O;
1;12/02/2024;MI;EGVD146;C;21,8;500,00;O;
1;12/02/2024;MI;EGLEV2;C;0,7;500,00;O;
1;12/02/2024;MI;EDRE016;C;0,1;451,00;O;
1;12/02/2024;MI;EGEDRE5;C;0,4;451,00;O;
1;12/02/2024;MI;EGEDVD4;C;0,4;451,00;O;
1;12/02/2024;MI;EGEDVD3;C;2,7;451,00;O;
1;12/02/2024;MI;EDRE013;C;0,3;451,00;O;
1;12/02/2024;MI;EDRE019;C;0,4;451,00;O;
1;12/02/2024;MI;EDRE018;C;0,1;451,00;O;
1;12/02/2024;MI;EDRE017;C;0,5;451,00;O;
1;12/02/2024;MI;EBLVD62;C;0,3;400,00;O;
1;12/02/2024;MI;EBLVD22;C;0,1;400,00;O;
1;12/02/2024;MI;EBLCVD7;C;0,1;400,00;O;
1;12/02/2024;MI;EBLCVD9;C;0,1;400,00;O;
1;12/02/2024;MI;EBLCVD3;C;0,3;400,00;O;
1;12/02/2024;MI;EBLCVD1;C;1,3;400,00;O;
1;12/02/2024;MI;EBLVD54;C;0,1;400,00;O;
1;12/02/2024;MI;EBLVD58;C;0,1;400,00;O;
1;12/02/2024;MI;WMVD184;C;0,4;400,00;O;
1;12/02/2024;MI;WMVD193;C;0,3;400,00;O;
1;12/02/2024;MI;TLCMC01;C;0,9;400,00;O;
1;12/02/2024;MI;TLCRC01;C;6,2;400,00;O;
1;12/02/2024;MI;EBLVD56;C;0,1;400,00;O;
1;12/02/2024;MI;EBLVD57;C;0,1;400,00;O;
1;12/02/2024;MI;EBLVD52;C;0,1;400,00;O;
1;12/02/2024;MI;EBLVD58;C;0,1;400,00;O;
1;12/02/2024;MI;EBLVD58;C;0,1;400,00;O;
1;12/02/2024;MI;CEVD399;C;0,6;350,00;O;
1;12/02/2024;MI;CEVD392;C;0,5;350,00;O;
1;12/02/2024;MI;ADXVD04;C;0,4;350,00;O;
1;12/02/2024;MI;EGVD365;C;4,5;350,00;O;
1;12/02/2024;MI;CEVD360;C;13,5;350,00;O;
1;12/02/2024;MI;CEVD361;C;5,6;350,00;O;
1;12/02/2024;MI;CEVD332;C;0,4;350,00;O;
1;12/02/2024;MI;CEVD288;C;9,7;350,00;O;
1;12/02/2024;MI;CEVD284;C;0,2;350,00;O;
1;12/02/2024;MI;CEVD282;C;0,1;350,00;O;
1;12/02/2024;MI;CEVD283;C;0,3;350,00;O;
1;12/02/2024;MI;CEVD266;C;0,1;350,00;O;
1;12/02/2024;MI;CEVD281;C;0,2;350,00;O;
1;12/02/2024;MI;EGVD091;C;25,0;350,00;O;
1;12/02/2024;MI;EGVD364;C;7,5;350,00;O;
1;12/02/2024;MI;CLIVD15;C;0,2;300,00;O;
1;12/02/2024;MI;CLIVD14;C;2,4;300,00;O;
1;12/02/2024;MI;VGERE33;C;0,8;300,00;O;
1;12/02/2024;MI;JOIRC23;C;0,2;250,00;O;
1;12/02/2024;MI;JOIRC13;C;0,7;250,00;O;
1;12/02/2024;MI;JOIRC12;C;0,1;250,00;O;
1;12/02/2024;MI;CUPRC01;C;0,1;250,00;O;
1;12/02/2024;MI;NEXUC01;C;0,7;239,23;O;
